"","capture_time_in_zone","location_accuracy","species","date","number_of_sp_calling","water_body","habitat","lga_name","state","grid_id","grid_lat","grid_lng","record_sunrise","record_sunset","record_day_length","grid_sunrise","grid_sunset","grid_day_length","fraction","phase","present","year_day","day","year"
"692","2020-02-01 19:44:45 +1000",10,"Cophixalus australis","2020-02-01",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-01 07:06:57,2020-02-01 19:59:19,12.8727777777778,2020-02-01 07:07:41,2020-02-01 19:59:39,12.8661111111111,0.406951860614473,0.220208181819634,0,"2020_32",32,2020
"693","2020-02-04 20:05:47 +1000",9,"Cophixalus australis","2020-02-04",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-04 07:08:34,2020-02-04 19:58:32,12.8327777777778,2020-02-04 07:09:18,2020-02-04 19:58:53,12.8263888888889,0.696540176120575,0.314295289481141,0,"2020_35",35,2020
"694","2020-02-04 21:03:51 +1000",10,"Cophixalus australis","2020-02-04",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-04 07:08:34,2020-02-04 19:58:32,12.8327777777778,2020-02-04 07:09:18,2020-02-04 19:58:53,12.8263888888889,0.696540176120575,0.314295289481141,0,"2020_35",35,2020
"695","2020-02-07 20:14:17 +1000",12,"Cophixalus australis","2020-02-07",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-07 07:10:07,2020-02-07 19:57:35,12.7911111111111,2020-02-07 07:10:50,2020-02-07 19:57:57,12.7852777777778,0.931699140145573,0.415834194425476,0,"2020_38",38,2020
"696","2020-02-11 01:11:05 +1000",50.0330009460449,"Cophixalus australis","2020-02-11",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-11 07:11:46,2020-02-11 19:55:29,12.7286111111111,2020-02-11 07:12:46,2020-02-11 19:56:26,12.7277777777778,0.960789142889043,0.563450227296737,0,"2020_42",42,2020
"697","2020-02-11 22:01:56 +1000",3.90000009536743,"Cophixalus australis","2020-02-11",4,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-11 07:12:04,2020-02-11 19:56:04,12.7333333333333,2020-02-11 07:12:46,2020-02-11 19:56:26,12.7277777777778,0.960789142889043,0.563450227296737,0,"2020_42",42,2020
"698","2020-02-12 21:06:30 +1000",4.19999980926514,"Cophixalus australis","2020-02-12",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-12 07:12:32,2020-02-12 19:55:38,12.7183333333333,2020-02-12 07:13:13,2020-02-12 19:56:01,12.7133333333333,0.903396311933407,0.600600735013383,0,"2020_43",43,2020
"699","2020-02-15 19:45:01 +1000",16,"Cophixalus australis","2020-02-15",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-15 07:13:51,2020-02-15 19:54:16,12.6736111111111,2020-02-15 07:14:33,2020-02-15 19:54:39,12.6683333333333,0.617302047290708,0.712310314829581,0,"2020_46",46,2020
"700","2020-02-20 19:32:18 +1000",60,"Cophixalus australis","2020-02-20",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-20 07:15:53,2020-02-20 19:51:39,12.5961111111111,2020-02-20 07:16:33,2020-02-20 19:52:04,12.5919444444444,0.118565786537322,0.888104802274621,0,"2020_51",51,2020
"701","2020-02-20 19:54:03 +1000",8.39999961853027,"Cophixalus australis","2020-02-20",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-20 07:15:53,2020-02-20 19:51:39,12.5961111111111,2020-02-20 07:16:33,2020-02-20 19:52:04,12.5919444444444,0.118565786537322,0.888104802274621,0,"2020_51",51,2020
"702","2020-02-23 19:38:51 +1000",40.4949989318848,"Cophixalus australis","2020-02-23",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-23 07:16:59,2020-02-23 19:49:55,12.5488888888889,2020-02-23 07:17:38,2020-02-23 19:50:20,12.545,0.0037310655310045,0.980544741773282,0,"2020_54",54,2020
"703","2020-02-23 20:00:47 +1000",27,"Cophixalus australis","2020-02-23",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-23 07:16:58,2020-02-23 19:49:55,12.5491666666667,2020-02-23 07:17:38,2020-02-23 19:50:20,12.545,0.0037310655310045,0.980544741773282,0,"2020_54",54,2020
"704","2020-02-26 20:34:18 +1000",16.7329998016357,"Cophixalus australis","2020-02-26",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-26 07:17:59,2020-02-26 19:48:03,12.5011111111111,2020-02-26 07:18:38,2020-02-26 19:48:29,12.4975,0.0553421191193684,0.0755905795492089,0,"2020_57",57,2020
"705","2020-02-29 19:59:18 +1000",64.0999984741211,"Cophixalus australis","2020-02-29",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-29 07:18:55,2020-02-29 19:46:04,12.4525,2020-02-29 07:19:33,2020-02-29 19:46:31,12.4494444444444,0.245806918423451,0.165121131804525,0,"2020_60",60,2020
"706","2020-03-01 19:39:35 +1000",10,"Cophixalus australis","2020-03-01",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-01 07:19:13,2020-03-01 19:45:24,12.4363888888889,2020-03-01 07:19:50,2020-03-01 19:45:51,12.4336111111111,0.33369348248452,0.196034852668594,0,"2020_61",61,2020
"707","2020-03-09 20:58:08 +1000",10.1420001983643,"Cophixalus australis","2020-03-09",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-09 07:21:18,2020-03-09 19:39:36,12.305,2020-03-09 07:21:53,2020-03-09 19:40:05,12.3033333333333,0.991174360628808,0.470052255826235,0,"2020_69",69,2020
"708","2020-03-10 19:58:54 +1000",10,"Cophixalus australis","2020-03-10",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-10 07:21:32,2020-03-10 19:38:50,12.2883333333333,2020-03-10 07:22:07,2020-03-10 19:39:19,12.2866666666667,0.996975754308816,0.517513696036668,0,"2020_70",70,2020
"709","2020-11-14 19:10:59 +1000",3.90000009536743,"Cophixalus australis","2020-11-14",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-11-14 06:36:54,2020-11-14 19:31:39,12.9125,2020-11-14 06:37:39,2020-11-14 19:31:59,12.9055555555556,0.0204960400451937,0.954272238971329,0,"2020_319",319,2020
"710","2019-01-26 20:57:23 +1000",3.875,"Cophixalus australis","2019-01-26",5,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-26 07:03:29,2019-01-26 20:00:11,12.945,2019-01-26 07:04:24,2019-01-26 20:00:38,12.9372222222222,0.715863306222567,0.678952263045863,0,"2019_26",26,2019
"711","2020-01-21 20:17:23 +1000",65,"Cophixalus australis","2020-01-21",5,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-21 07:00:19,2020-01-21 20:00:08,12.9969444444444,2020-01-21 07:01:14,2020-01-21 20:00:58,12.9955555555556,0.149466281221119,0.873646409791606,0,"2020_21",21,2020
"712","2020-01-21 20:49:28 +1000",16.0024165473618,"Cophixalus australis","2020-01-21",5,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-21 07:00:19,2020-01-21 20:00:08,12.9969444444444,2020-01-21 07:01:14,2020-01-21 20:00:58,12.9955555555556,0.149466281221119,0.873646409791606,0,"2020_21",21,2020
"713","2020-01-24 20:51:50 +1000",6.59999990463257,"Cophixalus australis","2020-01-24",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-24 07:02:18,2020-01-24 20:00:32,12.9705555555556,2020-01-24 07:03:04,2020-01-24 20:00:51,12.9630555555556,0.00598016570046467,0.975360008862651,0,"2020_24",24,2020
"714","2020-01-28 20:53:24 +1000",37.2649993896484,"Cophixalus australis","2020-01-28",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-28 07:04:40,2020-01-28 20:00:05,12.9236111111111,2020-01-28 07:05:25,2020-01-28 20:00:24,12.9163888888889,0.0969880780668255,0.100807640028047,0,"2020_28",28,2020
"715","2020-02-02 20:07:39 +1000",37.2649993896484,"Cophixalus australis","2020-02-02",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-02 07:07:30,2020-02-02 19:59:04,12.8594444444444,2020-02-02 07:08:14,2020-02-02 19:59:25,12.8530555555556,0.502637802226034,0.250839642421196,0,"2020_33",33,2020
"716","2020-02-03 19:58:16 +1000",10,"Cophixalus australis","2020-02-03",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-03 07:08:02,2020-02-03 19:58:49,12.8463888888889,2020-02-03 07:08:46,2020-02-03 19:59:09,12.8397222222222,0.600355249397394,0.28216252815198,0,"2020_34",34,2020
"717","2020-02-08 19:45:30 +1000",3.90000009536743,"Cophixalus australis","2020-02-08",5,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-08 07:10:37,2020-02-08 19:57:14,12.7769444444444,2020-02-08 07:11:20,2020-02-08 19:57:36,12.7711111111111,0.976495026835605,0.451005626364994,0,"2020_39",39,2020
"718","2020-02-16 19:17:00 +1000",31.3999996185303,"Cophixalus australis","2020-02-16",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-16 07:14:17,2020-02-16 19:53:47,12.6583333333333,2020-02-16 07:14:58,2020-02-16 19:54:10,12.6533333333333,0.503435902628833,0.748906309617508,0,"2020_47",47,2020
"719","2020-02-17 19:44:27 +1000",37.2649993896484,"Cophixalus australis","2020-02-17",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-17 07:14:42,2020-02-17 19:53:16,12.6427777777778,2020-02-17 07:15:22,2020-02-17 19:53:40,12.6383333333333,0.391216145853658,0.784906146804001,0,"2020_48",48,2020
"720","2020-03-06 19:39:19 +1000",10.71399974823,"Cophixalus australis","2020-03-06",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-06 07:20:34,2020-03-06 19:41:50,12.3544444444444,2020-03-06 07:21:10,2020-03-06 19:42:18,12.3522222222222,0.826148272881194,0.363097156116475,0,"2020_66",66,2020
"721","2020-03-09 21:08:40 +1000",3.90000009536743,"Cophixalus australis","2020-03-09",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-09 07:21:18,2020-03-09 19:39:36,12.305,2020-03-09 07:21:53,2020-03-09 19:40:05,12.3033333333333,0.991174360628808,0.470052255826235,0,"2020_69",69,2020
"722","2019-01-26 20:56:43 +1000",11.3339996337891,"Cophixalus australis","2019-01-26",6,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-26 07:03:29,2019-01-26 20:00:11,12.945,2019-01-26 07:04:24,2019-01-26 20:00:38,12.9372222222222,0.715863306222567,0.678952263045863,0,"2019_26",26,2019
"723","2020-01-29 21:02:33 +1000",32.0048330947235,"Cophixalus australis","2020-01-29",6,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-29 07:05:05,2020-01-29 19:59:24,12.9052777777778,2020-01-29 07:06:00,2020-01-29 20:00:15,12.9041666666667,0.159164590054522,0.130626818964832,0,"2020_29",29,2020
"724","2020-02-16 19:27:53 +1000",12.8000001907349,"Cophixalus australis","2020-02-16",6,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-16 07:14:17,2020-02-16 19:53:47,12.6583333333333,2020-02-16 07:14:58,2020-02-16 19:54:10,12.6533333333333,0.503435902628833,0.748906309617508,0,"2020_47",47,2020
"725","2018-01-17 22:03:45 +1000",23.3040008544922,"Cophixalus australis","2018-01-17",2,"None selected","None selected","Tablelands (R)","QLD",4406,-17.25,145.25,2018-01-17 06:58:06,2018-01-17 19:59:59,13.0313888888889,2018-01-17 06:59:05,2018-01-17 20:00:54,13.0302777777778,0.00033331891537558,0.994188285965808,0,"2018_17",17,2018
"726","2018-02-05 19:33:52 +1000",26.3999996185303,"Cophixalus australis","2018-02-05",4,"Flooded area","Backyard/Suburbia","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-02-05 07:06:10,2018-02-05 19:55:59,12.8302777777778,2018-02-05 07:05:26,2018-02-05 19:55:04,12.8272222222222,0.763956186218351,0.661487470938553,0,"2018_36",36,2018
"727","2017-11-21 15:34:58 +1000",20,"Cophixalus australis","2017-11-21",2,"Small pond","None selected","Tablelands (R)","QLD",4406,-17.25,145.25,2017-11-21 06:35:45,2017-11-21 19:34:49,12.9844444444444,2017-11-21 06:36:46,2017-11-21 19:35:45,12.9830555555556,0.0611013830777823,0.0795061776444052,0,"2017_325",325,2017
"728","2017-12-04 19:38:09 +1000",50,"Cophixalus australis","2017-12-04",2,"Small pond","None selected","Tablelands (R)","QLD",4406,-17.25,145.25,2017-12-04 06:36:37,2017-12-04 19:42:34,13.0991666666667,2017-12-04 06:37:38,2017-12-04 19:43:30,13.0977777777778,0.997123759213139,0.5170793428545,0,"2017_338",338,2017
"729","2018-02-26 20:15:16 +1000",16,"Cophixalus australis","2018-02-26",1,"None selected","None selected","Hinchinbrook (S)","QLD",4539,-18.75,146.25,2018-02-26 07:13:34,2018-02-26 19:44:59,12.5236111111111,2018-02-26 07:13:43,2018-02-26 19:45:13,12.525,0.805844643125283,0.354754860672503,0,"2018_57",57,2018
"730","2018-02-26 20:21:06 +1000",22.1889991760254,"Cophixalus australis","2018-02-26",1,"None selected","None selected","Hinchinbrook (S)","QLD",4539,-18.75,146.25,2018-02-26 07:13:34,2018-02-26 19:44:59,12.5236111111111,2018-02-26 07:13:43,2018-02-26 19:45:13,12.525,0.805844643125283,0.354754860672503,0,"2018_57",57,2018
"731","2018-02-26 21:49:21 +1000",47.4650001525879,"Cophixalus australis","2018-02-26",2,"No visible water bodies","Backyard/Suburbia","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-02-26 07:15:12,2018-02-26 19:45:22,12.5027777777778,2018-02-26 07:14:26,2018-02-26 19:44:30,12.5011111111111,0.805844643125283,0.354754860672503,0,"2018_57",57,2018
"732","2018-03-06 20:17:59 +1000",64.0989990234375,"Cophixalus australis","2018-03-06",1,"Flooded area","Backyard/Suburbia","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-03-06 07:17:36,2018-03-06 19:39:44,12.3688888888889,2018-03-06 07:16:49,2018-03-06 19:38:54,12.3680555555556,0.815733718856285,0.641226470559368,0,"2018_65",65,2018
"733","2018-01-26 08:26:10 +1000",5,"Cophixalus australis","2018-01-26",4,"No visible water bodies","Rural","Hinchinbrook (S)","QLD",4539,-18.75,146.25,2018-01-26 06:58:44,2018-01-26 19:59:01,13.0047222222222,2018-01-26 06:58:15,2018-01-26 19:58:55,13.0111111111111,0.638563725934386,0.294691212810922,0,"2018_26",26,2018
"734","2018-01-07 06:38:09 +1000",5,"Cophixalus australis","2018-01-07",2,"No visible water bodies","Rural","Hinchinbrook (S)","QLD",4539,-18.75,146.25,2018-01-07 06:46:34,2018-01-07 19:58:15,13.1947222222222,2018-01-07 06:46:03,2018-01-07 19:58:12,13.2025,0.710989850429822,0.680667673580828,0,"2018_7",7,2018
"735","2018-02-22 19:49:53 +1000",64.0989990234375,"Cophixalus australis","2018-02-22",1,"None selected","Rural","Townsville (C)","QLD",4539,-18.75,146.25,2018-02-22 07:11:59,2018-02-22 19:48:00,12.6002777777778,2018-02-22 07:12:13,2018-02-22 19:47:52,12.5941666666667,0.362979235353527,0.205819711896344,0,"2018_53",53,2018
"736","2018-11-09 05:53:36 +1000",10,"Cophixalus australis","2018-11-09",1,"No visible water bodies","Backyard/Suburbia","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-11-09 06:34:47,2018-11-09 19:26:37,12.8638888888889,2018-11-09 06:34:22,2018-11-09 19:25:51,12.8580555555556,0.0244305866086196,0.0499575897268663,0,"2018_313",313,2018
"737","2018-11-11 02:25:24 +1000",100,"Cophixalus australis","2018-11-11",1,"No visible water bodies","Rural","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-11-11 06:34:45,2018-11-11 19:27:24,12.8775,2018-11-11 06:33:46,2018-11-11 19:26:52,12.885,0.119678275656079,0.112441789488908,0,"2018_315",315,2018
"738","2018-11-15 06:45:38 +1000",30,"Cophixalus australis","2018-11-15",1,"None selected","Backyard/Suburbia","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-11-15 06:33:13,2018-11-15 19:29:47,12.9427777777778,2018-11-15 06:32:48,2018-11-15 19:29:00,12.9366666666667,0.447222528259664,0.233169055108874,0,"2018_319",319,2018
"739","2018-11-15 10:24:21 +1000",30,"Cophixalus australis","2018-11-15",2,"None selected","Rural","Tablelands (R)","QLD",4474,-17.25,145.75,2018-11-15 06:35:53,2018-11-15 19:31:07,12.9205555555556,2018-11-15 06:35:33,2018-11-15 19:30:15,12.9116666666667,0.447222528259664,0.233169055108874,0,"2018_319",319,2018
"740","2018-11-15 06:41:51 +1000",16,"Cophixalus australis","2018-11-15",1,"None selected","Rural","Tablelands (R)","QLD",4405,-17.75,145.25,2018-11-15 06:36:23,2018-11-15 19:31:50,12.9241666666667,2018-11-15 06:36:48,2018-11-15 19:33:00,12.9366666666667,0.447222528259664,0.233169055108874,0,"2018_319",319,2018
"741","2018-11-16 07:11:53 +1000",51.7890014648438,"Cophixalus australis","2018-11-16",1,"No visible water bodies","Rural","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-11-16 06:33:37,2018-11-16 19:30:04,12.9408333333333,2018-11-16 06:32:37,2018-11-16 19:29:33,12.9488888888889,0.541000206287642,0.263065441141,0,"2018_320",320,2018
"742","2018-11-20 08:54:05 +1000",165,"Cophixalus australis","2018-11-20",1,"None selected","Rural","Tablelands (R)","QLD",4474,-17.25,145.75,2018-11-20 06:35:11,2018-11-20 19:33:55,12.9788888888889,2018-11-20 06:34:51,2018-11-20 19:33:02,12.9697222222222,0.878040104668999,0.386444016101456,0,"2018_324",324,2018
"743","2018-11-22 15:21:07 +1000",165,"Cophixalus australis","2018-11-22",1,"None selected","Rural","Tablelands (R)","QLD",4474,-17.25,145.75,2018-11-22 06:35:02,2018-11-22 19:35:04,13.0005555555556,2018-11-22 06:34:43,2018-11-22 19:34:11,12.9911111111111,0.977340534865705,0.451901791444425,0,"2018_326",326,2018
"744","2018-11-24 22:13:25 +1000",101.565883327973,"Cophixalus australis","2018-11-24",2,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2018-11-24 06:35:45,2018-11-24 19:36:31,13.0127777777778,2018-11-24 06:36:40,2018-11-24 19:37:21,13.0113888888889,0.993426713087549,0.525835588762219,0,"2018_328",328,2018
"745","2018-12-04 20:54:51 +1000",24.0036248210426,"Cophixalus australis","2018-12-04",5,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2018-12-04 06:36:40,2018-12-04 19:42:30,13.0972222222222,2018-12-04 06:37:35,2018-12-04 19:43:20,13.0958333333333,0.110439381909343,0.892167185792745,0,"2018_338",338,2018
"746","2018-12-04 20:58:27 +1000",12.0018124105213,"Cophixalus australis","2018-12-04",4,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2018-12-04 06:36:40,2018-12-04 19:42:30,13.0972222222222,2018-12-04 06:37:35,2018-12-04 19:43:20,13.0958333333333,0.110439381909343,0.892167185792745,0,"2018_338",338,2018
"747","2018-12-04 21:02:04 +1000",32.0048330947235,"Cophixalus australis","2018-12-04",4,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2018-12-04 06:36:40,2018-12-04 19:42:30,13.0972222222222,2018-12-04 06:37:35,2018-12-04 19:43:20,13.0958333333333,0.110439381909343,0.892167185792745,0,"2018_338",338,2018
"748","2018-12-06 21:00:01 +1000",65,"Cophixalus australis","2018-12-06",3,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2018-12-06 06:37:05,2018-12-06 19:43:42,13.1102777777778,2018-12-06 06:38:00,2018-12-06 19:44:32,13.1088888888889,0.0164531797062455,0.959057607323525,0,"2018_340",340,2018
"749","2018-12-12 19:56:28 +1000",3,"Cophixalus australis","2018-12-12",3,"None selected","None selected","Tablelands (R)","QLD",4405,-17.75,145.25,2018-12-12 06:38:11,2018-12-12 19:48:08,13.1658333333333,2018-12-12 06:38:43,2018-12-12 19:49:00,13.1713888888889,0.200103918595222,0.147624961518691,0,"2018_346",346,2018
"750","2018-12-12 20:07:35 +1000",3,"Cophixalus australis","2018-12-12",4,"None selected","None selected","Tablelands (R)","QLD",4405,-17.75,145.25,2018-12-12 06:38:11,2018-12-12 19:48:08,13.1658333333333,2018-12-12 06:38:43,2018-12-12 19:49:00,13.1713888888889,0.200103918595222,0.147624961518691,0,"2018_346",346,2018
"751","2018-12-12 21:29:01 +1000",96,"Cophixalus australis","2018-12-12",3,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2018-12-12 06:38:45,2018-12-12 19:47:13,13.1411111111111,2018-12-12 06:39:41,2018-12-12 19:48:03,13.1394444444444,0.200103918595222,0.147624961518691,0,"2018_346",346,2018
"752","2018-12-10 05:43:36 +1000",220.628997802734,"Cophixalus australis","2018-12-10",1,"Flooded area","Rural","Cassowary Coast (R)","QLD",4474,-17.25,145.75,2018-12-10 06:35:46,2018-12-10 19:44:25,13.1441666666667,2018-12-10 06:37:03,2018-12-10 19:44:53,13.1305555555556,0.0738507640338677,0.087604025272321,0,"2018_344",344,2018
"753","2018-12-15 20:20:20 +1100",8.7519998550415,"Cophixalus australis","2018-12-15",1,"None selected","Backyard/Suburbia","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-12-15 06:36:09,2018-12-15 19:47:37,13.1911111111111,2018-12-15 06:35:47,2018-12-15 19:46:41,13.1816666666667,0.461965009178292,0.237881379494188,0,"2018_349",349,2018
"754","2018-12-15 19:23:12 +1000",34.6389999389648,"Cophixalus australis","2018-12-15",1,"None selected","Backyard/Suburbia","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-12-15 06:36:09,2018-12-15 19:47:37,13.1911111111111,2018-12-15 06:35:47,2018-12-15 19:46:41,13.1816666666667,0.461965009178292,0.237881379494188,0,"2018_349",349,2018
